source_song_id,target_song_id,rank
SOMRYYN12A6310F0F3,SOILLEE12A58A7D291,2
SOMRYYN12A6310F0F3,SOCKYBP12A8AE48678,3
SOMRYYN12A6310F0F3,SOHOSMK12AB01809D9,4
SOMRYYN12A6310F0F3,SOHAYXF12AF72A4382,5
SOMRYYN12A6310F0F3,SOLVTNS12AB01809E2,6
SOMRYYN12A6310F0F3,SOKCJPR12AF72AC24D,7
SOMRYYN12A6310F0F3,SOOSGNU12A8C13D06A,8
SOMRYYN12A6310F0F3,SOVYIYI12A8C138D88,9
SOEWTBE12A58A7E7C2,SOUHSMU12A8C14376C,1
SOEWTBE12A58A7E7C2,SOXCNOC12A8C134EC6,2
SOEWTBE12A58A7E7C2,SODGHBH12AB018840C,3
SOEWTBE12A58A7E7C2,SOHILNH12A6701E1C3,4
SOEWTBE12A58A7E7C2,SOTUDJQ12A6D4F66E0,5
SOEWTBE12A58A7E7C2,SOIZSJC12A8C144CF2,6
SOEWTBE12A58A7E7C2,SOSSPEZ12A58A7676F,7
SOEWTBE12A58A7E7C2,SOPHPPE12AB01884A8,8
SOEWTBE12A58A7E7C2,SOKWLAF12A58A8009E,9
SOWLFNL12AB017DB20,SOYDIEK12AF72A20B0,1
SOWLFNL12AB017DB20,SOOCCWU12AB01821D0,2
SOWLFNL12AB017DB20,SOTQYRL12A8C13A15F,3
SOWLFNL12AB017DB20,SOCPCOV12AB0183D4E,4
SOWLFNL12AB017DB20,SOHUKXS12A6D4FC374,5
SOWLFNL12AB017DB20,SODVSYL12AB017E4CC,6
SOWLFNL12AB017DB20,SOLFSOB12A8C1364A6,7
SOWLFNL12AB017DB20,SOXIOWC12A6D4F733B,8
SOWLFNL12AB017DB20,SOJLAIG12A6D4F7D6B,9
SOZZIOH12A67ADE300,SORYTKY12A8C13960E,1
SOZZIOH12A67ADE300,SODMVZU12AF72A7C33,2
SOZZIOH12A67ADE300,SOSNIAU12AB018D099,3
SOZZIOH12A67ADE300,SOTAZCV12A6D4FB868,4
SOZZIOH12A67ADE300,SOGNUQI12AB01842E7,5
SOZZIOH12A67ADE300,SOPRRLA12AB017D494,6
SOZZIOH12A67ADE300,SOXTOPX12AB018E476,7
SOZZIOH12A67ADE300,SOURYDB12A8C135A6A,8
SOZZIOH12A67ADE300,SOHNVJW12AB0186985,9
SOLGWFD12B0B807B28,SORKCOJ12AF72A8B6C,1
SOLGWFD12B0B807B28,SOERXAU12A8C13A060,2
SOLGWFD12B0B807B28,SOFGJKX12AB018389A,3
SOLGWFD12B0B807B28,SOCGGJI12AB017FC30,4
SOLGWFD12B0B807B28,SOQXBEE12A8C13AA98,5
SOLGWFD12B0B807B28,SOZIKUR12A8C138595,6
SOLGWFD12B0B807B28,SODOVWS12AB01881A0,7
SOLGWFD12B0B807B28,SOJYJHD12AF72A48DD,8
SOLGWFD12B0B807B28,SOYXOOJ12A6D4FD25F,9
SOLGWFD12B0B807B28,SOHKVLB12A8C13DD95,10
SOPRHFU12A8C13A256,SORKCOJ12AF72A8B6C,1
SOPRHFU12A8C13A256,SOERXAU12A8C13A060,2
SOPRHFU12A8C13A256,SOFGJKX12AB018389A,3
SOPRHFU12A8C13A256,SOCGGJI12AB017FC30,4
SOPRHFU12A8C13A256,SOQXBEE12A8C13AA98,5
SOPRHFU12A8C13A256,SOZIKUR12A8C138595,6
SOPRHFU12A8C13A256,SODOVWS12AB01881A0,7
SOPRHFU12A8C13A256,SOJYJHD12AF72A48DD,8
SOPRHFU12A8C13A256,SOYXOOJ12A6D4FD25F,9
SOPRHFU12A8C13A256,SOHKVLB12A8C13DD95,10
SOJUBSU12AF729FEC1,SOZQPGU12AB0189ABF,1
SOJUBSU12AF729FEC1,SOEIXJL12AB0189ABA,2
SOJUBSU12AF729FEC1,SOBTIYZ12AB0181A16,3
SOJUBSU12AF729FEC1,SOXUDXA12AB0189075,4
SOJUBSU12AF729FEC1,SOSSVAH12A6D4F9681,5
SOJUBSU12AF729FEC1,SOAIMFG12AB0189AC2,6
SOJUBSU12AF729FEC1,SOBECVZ12AB018E058,7
SOJUBSU12AF729FEC1,SOZILTV12AB018568D,8
SOJUBSU12AF729FEC1,SOFUPQH12AB0189ABC,9
SOLJWIQ12A6D4FA875,SOVESEJ12A8C13CE01,1
SOLJWIQ12A6D4FA875,SOZRNLE12A8C135E54,2
SOLJWIQ12A6D4FA875,SOBFMCW12A8C140DA6,3
SOLJWIQ12A6D4FA875,SOHXSVQ12A8C1442B1,4
SOLJWIQ12A6D4FA875,SOKCVHZ12AF72A7C5B,5
SOLJWIQ12A6D4FA875,SOJJLKV12A8C137F0F,6
SOLJWIQ12A6D4FA875,SONJNVN12A6701C689,7
SOLJWIQ12A6D4FA875,SOSFTVF12A8C1339B8,8
SOLJWIQ12A6D4FA875,SOZLWNB12AB0183C48,9
SODOWQF12A81C2371B,SORKCOJ12AF72A8B6C,1
SODOWQF12A81C2371B,SOERXAU12A8C13A060,2
SODOWQF12A81C2371B,SOFGJKX12AB018389A,3
SODOWQF12A81C2371B,SOCGGJI12AB017FC30,4
SODOWQF12A81C2371B,SOQXBEE12A8C13AA98,5
SODOWQF12A81C2371B,SOZIKUR12A8C138595,6
SODOWQF12A81C2371B,SODOVWS12AB01881A0,7
SODOWQF12A81C2371B,SOJYJHD12AF72A48DD,8
SODOWQF12A81C2371B,SOYXOOJ12A6D4FD25F,9
SODOWQF12A81C2371B,SOHKVLB12A8C13DD95,10
SOGOMCI12AB0188C6C,SOSVTUF12A8C136E73,1
SOGOMCI12AB0188C6C,SOGVGPW12A6D4F7EFB,2
SOGOMCI12AB0188C6C,SOOSWGU12A6701DA7D,3
SOGOMCI12AB0188C6C,SOHGHQU12A6D4FC257,4
SOGOMCI12AB0188C6C,SOZEXVW12AAF3B2F10,5
SOGOMCI12AB0188C6C,SOGOYUC12A58A80BEA,6
SOGOMCI12AB0188C6C,SOHTQOG12AB0187315,7
SOGOMCI12AB0188C6C,SOQSYLG12A8C142400,8
SOGOMCI12AB0188C6C,SOJLINC12A6D4FB2F7,9
SOXGQEM12AB0181D35,SONYGOV12A8C13F326,1
SOXGQEM12AB0181D35,SORQWAG12A8C135F55,2
SOXGQEM12AB0181D35,SOCNCGL127D9786D66,3
SOXGQEM12AB0181D35,SOZIMLB12AF72AD1CD,4
SOXGQEM12AB0181D35,SOQJVXD12A6310E31C,5
SOXGQEM12AB0181D35,SOBSSGV12AB0189587,6
SOXGQEM12AB0181D35,SOHYHVD12AC468E498,7
SOXGQEM12AB0181D35,SOPPQWQ12A58A7A89C,8
SOXGQEM12AB0181D35,SODTTKA12A8AE458BE,9
SOSKFYL12A8C13FAD7,SOCYQDS12A8C130F15,1
SOSKFYL12A8C13FAD7,SOLIIPO12A8C138348,2
SOSKFYL12A8C13FAD7,SOMNIHJ12A8C134494,3
SOSKFYL12A8C13FAD7,SOLREHV12A58A7AFCC,4
SOSKFYL12A8C13FAD7,SOISZLR12AC468BD52,5
SOSKFYL12A8C13FAD7,SORKAXE12AB017F342,6
SOSKFYL12A8C13FAD7,SOOXLYF12A6701DCE5,7
SOSKFYL12A8C13FAD7,SOCYRLR12AF72A1D8D,8
SOSKFYL12A8C13FAD7,SOQJLSL12A8C13DE5A,9
SOSKFYL12A8C13FAD7,SOMCZHY12A8C13588E,10
SOHEZBY12A6701F62F,SOXRDZV12AB01861B3,1
SOHEZBY12A6701F62F,SOOEDPF12A6D4F6FBB,2
SOHEZBY12A6701F62F,SOTRXUJ12A8C1357FC,3
SOHEZBY12A6701F62F,SOHFVET12A8C132A0D,4
SOHEZBY12A6701F62F,SOMSUIH12AB0187523,5
SOHEZBY12A6701F62F,SOICONO12AF72A0326,6
SOHEZBY12A6701F62F,SOQPFTB12AAF3B36D1,7
SOHEZBY12A6701F62F,SODKVGD12A6310E091,8
SOHEZBY12A6701F62F,SORZLGE12A8C1416AA,9
SOLTAEJ12A8C13F793,SOSVKFJ12A6310F179,1
SOLTAEJ12A8C13F793,SOXBKEJ12A8C13A88A,2
SOLTAEJ12A8C13F793,SOHEIIC12A679AE5A4,3
SOLTAEJ12A8C13F793,SONCTLW12AB017D4E4,4
SOLTAEJ12A8C13F793,SOPZRVF12A8C13B94B,5
SOLTAEJ12A8C13F793,SOAOOXO12AF72A787F,6
SOLTAEJ12A8C13F793,SOKSCWZ12A8C133243,7
SOLTAEJ12A8C13F793,SOFQMGZ12A8AE47090,8
SOLTAEJ12A8C13F793,SOIMNKD12A8C13B53A,9
SOOJIVY12A8C13746F,SOWZFKV12AB01808C6,1
SOOJIVY12A8C13746F,SOXIKKF12AB01850D4,2
SOOJIVY12A8C13746F,SOJERGC12A58A79108,3
SOOJIVY12A8C13746F,SOWMFKJ12AB018CF18,4
SOOJIVY12A8C13746F,SOCPHGE12A6310F32F,5
SOOJIVY12A8C13746F,SOHEJPQ12A58A77AC1,6
SOOJIVY12A8C13746F,SOHNPQF12AF72AAC54,7
SOOJIVY12A8C13746F,SOOJFYW12AB017E8CD,8
SOOJIVY12A8C13746F,SOKUQTM12A81C218C4,9
SOLJYEI12A8C13F7B3,SOLLBAK12A6D4F6AA7,1
SOLJYEI12A8C13F7B3,SOBFHMT12A8C13FD70,2
SOLJYEI12A8C13F7B3,SOIMDPD12A6D4F8647,3
SOLJYEI12A8C13F7B3,SOMCPQQ12A6701DEF3,4
SOLJYEI12A8C13F7B3,SOAKQAS12A6D4F8AE6,5
SOLJYEI12A8C13F7B3,SOORRCX12A8C1322D5,6
SOLJYEI12A8C13F7B3,SOQFOMR12A8C137299,7
SOLJYEI12A8C13F7B3,SOUQUFO12B0B80778E,8
SOLJYEI12A8C13F7B3,SOIJAPP12A6D4F9AD5,9
SOHFJAQ12AB017E4AF,SOBIGKJ12AB017D9F2,1
SOHFJAQ12AB017E4AF,SOTPQFM12AB017AC9E,2
SOHFJAQ12AB017E4AF,SOXWDGI12AF72A3B1F,3
SOHFJAQ12AB017E4AF,SOTYQZN12A8C13B042,4
SOHFJAQ12AB017E4AF,SODRENV12AF72A2396,5
SOHFJAQ12AB017E4AF,SOJKKFX12AB0187CB5,6
SOHFJAQ12AB017E4AF,SOELARU12A6BD537A9,7
SOHFJAQ12AB017E4AF,SOICXZF12AB018F6E9,8
SOHFJAQ12AB017E4AF,SOKNHYO12AB0184B64,9
SOHFJAQ12AB017E4AF,SOMGGHH12A8C13F739,10
SOKGSVI12AB01877C9,SOXLOPY12AB018256C,1
SOKGSVI12AB01877C9,SOCZUBU12A8C1311DD,2
SOKGSVI12AB01877C9,SOIJHCD12A67AD821F,3
SOKGSVI12AB01877C9,SONBKHA12A8C1387BE,4
SOKGSVI12AB01877C9,SOEUZWA12A8C13B604,5
SOKGSVI12AB01877C9,SOWQEUF12A8C139108,6
SOKGSVI12AB01877C9,SOHZQZG12AB0186A19,7
SOKGSVI12AB01877C9,SOEFHBC12AAF3B25BF,8
SOKGSVI12AB01877C9,SOECDMC12AB017F105,9
SOWPCTZ12A6310D890,SOAZFQH12A8C13D101,1
SOWPCTZ12A6310D890,SOMPLFG12A67AD8197,2
SOWPCTZ12A6310D890,SOWKYIJ12AB017B0AA,3
SOWPCTZ12A6310D890,SOKNGTQ12A8C145D3A,4
SOWPCTZ12A6310D890,SOOYDAZ12A58A7AE08,5
SOWPCTZ12A6310D890,SORKNEQ12AB0182987,6
SOWPCTZ12A6310D890,SOELUEY12A8AE4853E,7
SOWPCTZ12A6310D890,SOTAMRV12AB017B8F3,8
SOWPCTZ12A6310D890,SOOCYQI12A8C132F15,9
SOIFKBU12A8C131DD7,SORASMF12A8C13D8A9,1
SOIFKBU12A8C131DD7,SOYGLJZ12A6701C925,2
SOIFKBU12A8C131DD7,SOFJVOE12A8C13A468,3
SOIFKBU12A8C131DD7,SOMKNSW12A58A7750C,4
SOIFKBU12A8C131DD7,SOAMWNL12A67AD728B,5
SOIFKBU12A8C131DD7,SOHLGGB12AB018A5DB,6
SOIFKBU12A8C131DD7,SOBXCDM12A67ADF7D5,7
SOIFKBU12A8C131DD7,SOFZOPR12A6D4F7674,8
SOIFKBU12A8C131DD7,SOAGPMS12A6D4F86CC,9
SOSAXUZ12AAF3B2031,SODWONG12A8C1421B3,1
SOSAXUZ12AAF3B2031,SOKXJLN12AB0189425,2
SOSAXUZ12AAF3B2031,SOJXCWX12A6D4F9018,3
SOSAXUZ12AAF3B2031,SOXJJWK12AB01810E6,4
SOSAXUZ12AAF3B2031,SONSNAS12A58A796A9,5
SOSAXUZ12AAF3B2031,SOHQYWV12A8C143848,6
SOSAXUZ12AAF3B2031,SOSNHIG12A8C135550,7
SOSAXUZ12AAF3B2031,SOQWJNJ12AF72A1ECA,8
SOSAXUZ12AAF3B2031,SOBIQVE12A8C13FEFF,9
SOOLULU12A6701FBC4,SOQQUHM12A8C145FEF,1
SOOLULU12A6701FBC4,SOLOFUJ12AB018938E,2
SOOLULU12A6701FBC4,SOKCORM12AB01897F7,3
SOOLULU12A6701FBC4,SOZINST12A8C138432,4
SOOLULU12A6701FBC4,SOXRJXO12B0B807DDD,5
SOOLULU12A6701FBC4,SOCBMXC12AB01853E6,6
SOOLULU12A6701FBC4,SOSHSTD12A8C136AD0,7
SOOLULU12A6701FBC4,SORTPGI12AF72ABD59,8
SOOLULU12A6701FBC4,SODXQBE12A6701C80C,9
SOOLULU12A6701FBC4,SOBRFQS12AB01848B9,10
SOXLSSJ12A81C217B2,SOLBRTZ12AF72A3C28,1
SOXLSSJ12A81C217B2,SOMLMKI12A81C204BC,2
SOXLSSJ12A81C217B2,SOSASFL12A6D4F7B02,3
SOXLSSJ12A81C217B2,SOCWVNE12A58A7D50A,4
SOXLSSJ12A81C217B2,SOOQWPH12A8C130FB6,5
SOXLSSJ12A81C217B2,SOFCKEK12A8AE46966,6
SOXLSSJ12A81C217B2,SORJNZW12AF72A816D,7
SOXLSSJ12A81C217B2,SOTJNKV12A58A783C5,8
SOXLSSJ12A81C217B2,SOAELXE12A58A7A62A,9
SOQGVCS12AF72A078D,SOGYCXA12AB018AFC1,1
SOQGVCS12AF72A078D,SOFZMMI12AB017F33C,2
SOQGVCS12AF72A078D,SOJYBIF12AB0183EDB,3
SOQGVCS12AF72A078D,SOFHVID12A6D4F5B75,4
SOQGVCS12AF72A078D,SOSCJDO12A8C13387F,5
SOQGVCS12AF72A078D,SOZYEUQ12AB0184FAB,6
SOQGVCS12AF72A078D,SODRFJI12A6D4FAA05,7
SOQGVCS12AF72A078D,SOCNFEZ12AB0186FF8,8
SOQGVCS12AF72A078D,SODUJHV12A58A7CCAC,9
SOQGVCS12AF72A078D,SOVNOIH12AB017E3BC,10
SOASOOD12A8C13EE86,SOHQUCI12A67AD821C,1
SOASOOD12A8C13EE86,SOQASNN12A8C14383D,2
SOASOOD12A8C13EE86,SOPPXKG12AF72A832F,3
SOASOOD12A8C13EE86,SOKQMDO12AB017C340,4
SOASOOD12A8C13EE86,SOWQCTN12A58A78336,5
SOASOOD12A8C13EE86,SODYKFA12A8C13B5EA,6
SOASOOD12A8C13EE86,SOCNDUG12A6D4F91C0,7
SOASOOD12A8C13EE86,SOIYSIY12AC468E478,8
SOASOOD12A8C13EE86,SOVYAJB12A8C1321D5,9
SOLYVPG12AB0185318,SONCWKX12A6D4F6A7F,1
SOLYVPG12AB0185318,SOEKHUJ12AB0180C58,2
SOLYVPG12AB0185318,SOITWBD12AB018A94D,3
SOLYVPG12AB0185318,SOSZPTR12A670212CA,4
SOLYVPG12AB0185318,SOGERTP12A6D4F62E0,5
SOLYVPG12AB0185318,SOPILYT12A6D2282A9,6
SOLYVPG12AB0185318,SODLYYV12A6D4F8E90,7
SOLYVPG12AB0185318,SODMBQB12A6701DEEC,8
SOLYVPG12AB0185318,SOIYTGJ12A6D4FA51C,9
SOLYVPG12AB0185318,SOIZMAB12A679AE5B3,10
SOZFMOW12A58A79548,SORPWSJ12A8C137101,1
SOZFMOW12A58A79548,SOJXDHR12A5891EBDC,2
SOZFMOW12A58A79548,SORLTLJ12A8C13D53E,3
SOZFMOW12A58A79548,SOBJUPU12A6D4F9EB7,4
SOZFMOW12A58A79548,SODRWAZ12AB01828E1,5
SOZFMOW12A58A79548,SOQRCVJ12A6D4F8E9F,6
SOZFMOW12A58A79548,SOYQOMT12AB017DC67,7
SOZFMOW12A58A79548,SOTZSXH12A58A7AB79,8
SOZFMOW12A58A79548,SOBGFVF12AB017E6B8,9
SODMDQI12A8C139C26,SOCPEYI12AF72AA19B,1
SODMDQI12A8C139C26,SOMKPKA12A6D4F7276,2
SODMDQI12A8C139C26,SOHEJMG12AB018674C,3
SODMDQI12A8C139C26,SOBLHBQ12A6D4FA696,4
SODMDQI12A8C139C26,SONZAMX12AB018D1DD,5
SODMDQI12A8C139C26,SOEHTEB12A8C1371D5,6
SODMDQI12A8C139C26,SOIQMCE12A6D4FAB21,7
SODMDQI12A8C139C26,SOYJVYF12AB018330F,8
SODMDQI12A8C139C26,SOZIWFE12A8C13F200,9
SOOPGJQ12A81C219C1,SOUEIKB12A58A7C7E2,1
SOOPGJQ12A81C219C1,SORQFHO12A8C13FD0C,2
SOOPGJQ12A81C219C1,SOTIDWK12AC46882A7,3
SOOPGJQ12A81C219C1,SOMCQIV12AB0183AE8,4
SOOPGJQ12A81C219C1,SOULXFT12A6D4F7789,5
SOOPGJQ12A81C219C1,SOVPRWP12AB018B128,6
SOOPGJQ12A81C219C1,SOSIVNY12A58A7FA6E,7
SOOPGJQ12A81C219C1,SOFVFXJ12A58A7D788,8
SOOPGJQ12A81C219C1,SOHSJSF12A67AD861E,9
SOIBBRA12A8C13BA94,SOIDBXJ12A8C13CB5B,1
SOIBBRA12A8C13BA94,SOIASQI12A6D4FA794,2
SOIBBRA12A8C13BA94,SOCCXPY12A6D4F4773,3
SOIBBRA12A8C13BA94,SOAYHQQ12A6D4F5D51,4
SOIBBRA12A8C13BA94,SOPLNSM12A8C140379,5
SOIBBRA12A8C13BA94,SOCKFZV12A6D4FA7A3,6
SOIBBRA12A8C13BA94,SOAVPEM12A8C13F10A,7
SOIBBRA12A8C13BA94,SOPFWVO12A8C135250,8
SOIBBRA12A8C13BA94,SONQBFL12A58A7F2ED,9
SOBJKAC12AB017E1DC,SOPEOSQ12AB018A387,1
SOBJKAC12AB017E1DC,SOXJDSX12A8C13AC21,2
SOBJKAC12AB017E1DC,SOIRKRQ12A8C132041,3
SOBJKAC12AB017E1DC,SOACGKX12A6D4F8898,4
SOBJKAC12AB017E1DC,SOFGQLK12A8C145218,5
SOBJKAC12AB017E1DC,SOPYKJI12AC3DFAAAA,6
SOBJKAC12AB017E1DC,SOHPBYE12AC468A35C,7
SOBJKAC12AB017E1DC,SOQMRGD12AB0180DE1,8
SOBJKAC12AB017E1DC,SOMKWCB12AB01868DE,9
SOPBFHP12A8C131F30,SOJJHWA12A8C135B32,1
SOPBFHP12A8C131F30,SOAGZRD12A6D4F6017,2
SOPBFHP12A8C131F30,SOEWUOD12A6D4F6018,3
SOPBFHP12A8C131F30,SOZUPCP12A8C1352E1,4
SOPBFHP12A8C131F30,SOGJKPY12A8A9D865C,5
SOPBFHP12A8C131F30,SOVMFIO12A6D4F8B2D,6
SOPBFHP12A8C131F30,SOVTDHZ12A8C135F7E,7
SOPBFHP12A8C131F30,SOHBXFS12A8C137930,8
SOPBFHP12A8C131F30,SOCXQGM12A6D4F977A,9
SOPXVIV12A8C13BF6E,SOMRDJB12A8C13C074,1
SOPXVIV12A8C13BF6E,SOPKMZE12A6310D8BF,2
SOPXVIV12A8C13BF6E,SOTCVQU12A8C13BA7D,3
SOPXVIV12A8C13BF6E,SOETBZJ12A8C138157,4
SOPXVIV12A8C13BF6E,SOINRQC12AB018338D,5
SOPXVIV12A8C13BF6E,SOAIFOF12AB017E426,6
SOPXVIV12A8C13BF6E,SOBLEOP12A8C139C85,7
SOPXVIV12A8C13BF6E,SOSQUXZ12A8C13F94A,8
SOPXVIV12A8C13BF6E,SOGZGRH12AB018D462,9
SOQMVMK12A67021D21,SOBIJBY12AB0185108,1
SOQMVMK12A67021D21,SOJDPJG12AB0182042,2
SOQMVMK12A67021D21,SOGNWHZ12AB0189B97,3
SOQMVMK12A67021D21,SOQCQNU12A8C138694,4
SOQMVMK12A67021D21,SOHMSFQ12A58A7B74F,5
SOQMVMK12A67021D21,SOGOTTP12AF729DB4A,6
SOQMVMK12A67021D21,SOBQYZZ12A8C137B22,7
SOQMVMK12A67021D21,SOSBUYX12A58A7939B,8
SOQMVMK12A67021D21,SOWQQOH12AB0188AA1,9
SOVECCN12AF72AC5B7,SOALYMK12AB0182E7C,1
SOVECCN12AF72AC5B7,SOTAXUU12A8C143864,2
SOVECCN12AF72AC5B7,SOSZIDW12A8BEEEEA2,3
SOVECCN12AF72AC5B7,SOHFOKM12A6D4F7331,4
SOVECCN12AF72AC5B7,SOJMHHW12A58A779AE,5
SOVECCN12AF72AC5B7,SOWOXGY12AB018178B,6
SOVECCN12AF72AC5B7,SOLCKCC12AB0185D72,7
SOVECCN12AF72AC5B7,SOJAWPM12AAFF41520,8
SOVECCN12AF72AC5B7,SOTDIGY12AC3DF97F6,9
SOCCSKM12AB017ACA1,SOSBUYX12A58A7939B,1
SOCCSKM12AB017ACA1,SOBQYZZ12A8C137B22,2
SOCCSKM12AB017ACA1,SOGOTTP12AF729DB4A,3
SOCCSKM12AB017ACA1,SOJWANR12AC4687564,4
SOCCSKM12AB017ACA1,SOFJNQV12A58A78872,5
SOCCSKM12AB017ACA1,SOKANFG12A8C1303F3,6
SOCCSKM12AB017ACA1,SOGNWHZ12AB0189B97,7
SOCCSKM12AB017ACA1,SOQMVMK12A67021D21,8
SOCCSKM12AB017ACA1,SOBIJBY12AB0185108,9
SOAFQGA12A8C1367FA,SOIUVMN12A8AE47414,1
SOAFQGA12A8C1367FA,SOCUNKW12A6D4FB65C,2
SOAFQGA12A8C1367FA,SOCDUAO12AF72A37E5,3
SOAFQGA12A8C1367FA,SOSYLGF12A67AE0A9F,4
SOAFQGA12A8C1367FA,SOEHPPZ12A6D4F900D,5
SOAFQGA12A8C1367FA,SOFJGOU12AB017DB96,6
SOAFQGA12A8C1367FA,SORFYZX12AB017DB8C,7
SOAFQGA12A8C1367FA,SOCASXV12AB01829F1,8
SOAFQGA12A8C1367FA,SONKGZB12A8151D3B9,9
SOUTDNR12A6D4FBBED,SOYQOQB12A6D4FAAE8,1
SOUTDNR12A6D4FBBED,SOGTYYW12A58A7B356,2
SOUTDNR12A6D4FBBED,SOFBJBU12A6701F1AD,3
SOUTDNR12A6D4FBBED,SODITQB12AF72AA382,4
SOUTDNR12A6D4FBBED,SOJKIJY12A8C1347C0,5
SOUTDNR12A6D4FBBED,SOMNPAP12A8C1385D6,6
SOUTDNR12A6D4FBBED,SONRWXG12A6D4FA3DE,7
SOUTDNR12A6D4FBBED,SOJIVHL12A58A7C5D8,8
SOUTDNR12A6D4FBBED,SODWZKV12AB0180A12,9
SORVHRQ12AB0181DF6,SOIGGLK12A67ADE7FF,1
SORVHRQ12AB0181DF6,SOBUEZR12A8C1372E0,2
SORVHRQ12AB0181DF6,SOICLTE12A8C131DED,3
SORVHRQ12AB0181DF6,SOQFHQY12AB017C179,4
SORVHRQ12AB0181DF6,SODOYAF12A8C13F86C,5
SORVHRQ12AB0181DF6,SOCKULG12AB017E96D,6
SORVHRQ12AB0181DF6,SOTKLYH12AB01833B1,7
SORVHRQ12AB0181DF6,SOPHREY12AC9097060,8
SORVHRQ12AB0181DF6,SORHQHA12AB0185046,9
SOWGJAK12AC90726E1,SOAZYSV12A8C13AC22,1
SOWGJAK12AC90726E1,SOTGBZB12A8C13BF75,2
SOWGJAK12AC90726E1,SORHUFJ12A6D4F46D1,3
SOWGJAK12AC90726E1,SOOMJRM12A8C1392EF,4
SOWGJAK12AC90726E1,SOEMUBT12A58A7CEE8,5
SOWGJAK12AC90726E1,SOOKCVF12A8C140590,6
SOWGJAK12AC90726E1,SOFCMAC12AB01820DB,7
SOWGJAK12AC90726E1,SORWHMF12A8C13E7E3,8
SOWGJAK12AC90726E1,SOCVSQI12A6701EB3C,9
SOWGJAK12AC90726E1,SOXOUGX12A6D4F697C,10
SONANKR12A8AE48518,SORKCOJ12AF72A8B6C,1
SONANKR12A8AE48518,SOERXAU12A8C13A060,2
SONANKR12A8AE48518,SOFGJKX12AB018389A,3
SONANKR12A8AE48518,SOCGGJI12AB017FC30,4
SONANKR12A8AE48518,SOQXBEE12A8C13AA98,5
SONANKR12A8AE48518,SOZIKUR12A8C138595,6
SONANKR12A8AE48518,SODOVWS12AB01881A0,7
SONANKR12A8AE48518,SOJYJHD12AF72A48DD,8
SONANKR12A8AE48518,SOYXOOJ12A6D4FD25F,9
SONANKR12A8AE48518,SOHKVLB12A8C13DD95,10
SOLWOAA12A8C136138,SOOECJZ12A81C2251A,1
SOLWOAA12A8C136138,SOKZXLC12A8C13FBC8,2
SOLWOAA12A8C136138,SOCQBMJ12A8C13A6AF,3
SOLWOAA12A8C136138,SOKGCUK12A6D4FAAA3,4
SOLWOAA12A8C136138,SOKRHPU12AF72A3646,5
SOLWOAA12A8C136138,SOXOPNN12A8C132901,6
SOLWOAA12A8C136138,SOTDDCR12AB01897B7,7
SOLWOAA12A8C136138,SOAGTMI12A8C135BCC,8
SOLWOAA12A8C136138,SOAWAIA12A8C13FBDA,9
SOEKGDE12AB0182795,SOXQJGX12A67AE0C1A,1
SOEKGDE12AB0182795,SONGUHM12AB0186A1B,2
SOEKGDE12AB0182795,SOTYGBJ12A6D4FD257,3
SOEKGDE12AB0182795,SOVZOXM12A6D4F4060,4
SOEKGDE12AB0182795,SORJYTL12AB017C85E,5
SOEKGDE12AB0182795,SOANYJZ12AB0185FF6,6
SOEKGDE12AB0182795,SOBKIMB12A8C136DE9,7
SOEKGDE12AB0182795,SOBPGZK12A6701CD96,8
SOEKGDE12AB0182795,SOJNOOO12A8C13BC3F,9
SOEXOAH12A81C20728,SOEGWFT12A6D4F89FD,1
SOEXOAH12A81C20728,SODTIEC12A8C136EF1,2
SOEXOAH12A81C20728,SOBZFVD12A58A7BBE4,3
SOEXOAH12A81C20728,SOPQMKQ12A8C13A3B8,4
SOEXOAH12A81C20728,SOWRQRF12A8C131E0A,5
SOEXOAH12A81C20728,SOWCFDP12AB0185EA8,6
SOEXOAH12A81C20728,SOMETSK12A6D4F5081,7
SOEXOAH12A81C20728,SOFQEIK12A8C134360,8
SOEXOAH12A81C20728,SORYBAY12A8AE472A8,9
SOXMMCO12A6D4F778F,SOHMCGY12A58A7D1FA,1
SOXMMCO12A6D4F778F,SOAFFSE12A6D4F64BF,2
SOXMMCO12A6D4F778F,SOMMLGM12A8C13EC8F,3
SOXMMCO12A6D4F778F,SOGMAQR12A58A78F4D,4
SOXMMCO12A6D4F778F,SOYBNKA12AB0186460,5
SOXMMCO12A6D4F778F,SOEDQDO12A8C133F87,6
SOXMMCO12A6D4F778F,SOEXTNI12AB0187ACE,7
SOXMMCO12A6D4F778F,SODUGKV12A8C13ED9A,8
SOXMMCO12A6D4F778F,SOTOHBJ12A6701F6C8,9
SOXMMCO12A6D4F778F,SOLEHSX12AB01868F1,10
SOEWPZY12A6D4FB168,SONGGAL12A67AE1117,1
SOEWPZY12A6D4FB168,SOCHBAJ12AAF3B3A4F,2
SOEWPZY12A6D4FB168,SODAOGM12AF72A3287,3
SOEWPZY12A6D4FB168,SOLIEKR12AB0186459,4
SOEWPZY12A6D4FB168,SOYMXCS12AB018BC05,5
SOEWPZY12A6D4FB168,SOCUQMK12A8C135B78,6
SOEWPZY12A6D4FB168,SOWUZVU12A6D4F914D,7
SOEWPZY12A6D4FB168,SOVWPVK12A6701FDB7,8
SOEWPZY12A6D4FB168,SOGPKAP12AF72A1F36,9
